age,gender,degree,salary,tax
51,female,BA,8688,482.60000000000014
43,male,MA,10003,745.6000000000001
51,female,MBA,10356,816.2
45,female,MA,10973,939.6000000000001
42,female,MA,9829,710.8000000000002
38,male,PhD,12956,1359.0
51,male,MBA,10922,929.4000000000001
21,female,PhD,6994,244.40000000000003
51,male,BA,11840,1113.0
43,female,None,6013,146.3
38,male,PhD,10904,925.8000000000002
59,male,MA,12308,1206.6000000000001
48,female,MBA,8726,490.20000000000005
46,female,PhD,11942,1133.4
49,female,PhD,10138,772.6000000000001
45,female,PhD,10987,942.4000000000001
35,female,PhD,9855,716.0
41,male,None,8381,421.20000000000005
59,male,None,12215,1188.0
58,female,PhD,13130,1402.5
29,female,BA,5904,135.4
55,female,MA,11919,1128.8000000000002
57,female,None,6700,215.0
42,male,None,8476,440.20000000000005
41,male,None,7730,318.0
53,female,None,6333,178.3
47,female,MBA,9356,616.2
27,male,MA,9435,632.0
37,male,PhD,12156,1176.2
26,male,BA,6529,197.90000000000003
42,female,MA,9300,605.0
35,male,PhD,11870,1119.0
53,male,MBA,12222,1189.4
33,female,MBA,7438,288.8
30,female,PhD,7822,327.20000000000005
58,male,MA,12540,1255.0
27,male,BA,6696,214.60000000000002
31,male,BA,7484,293.40000000000003
46,male,MA,10966,938.2
55,female,None,8915,528.0
35,female,PhD,8431,431.20000000000005
26,male,PhD,9552,655.4000000000001
38,female,PhD,10136,772.2
38,male,PhD,11662,1077.4
30,female,MBA,6388,183.8
44,female,MBA,9068,558.6000000000001
24,male,MBA,7630,308.0
49,male,None,9872,719.4000000000001
28,female,PhD,8520,449.0
52,female,None,8088,362.6
46,female,BA,8662,477.4000000000001
20,male,BA,6011,146.10000000000002
20,male,BA,6194,164.40000000000003
25,female,PhD,7586,303.6
23,female,MA,6702,215.20000000000005
38,male,MBA,10046,754.2
58,female,BA,10789,902.8000000000002
38,male,PhD,12708,1297.0
29,male,None,6647,209.70000000000005
58,female,MA,12946,1356.5
50,female,None,6630,208.0
50,female,BA,7282,273.20000000000005
39,male,MA,10835,912.0
24,female,None,3736,7.08
27,female,MA,7244,269.40000000000003
55,female,MBA,10986,942.2
29,male,PhD,10152,775.4000000000001
58,male,PhD,15972,2113.0
24,male,PhD,9424,629.8
58,female,None,9422,629.4000000000001
57,female,MBA,9474,639.8
43,female,MBA,8473,439.6
55,female,None,7725,317.5
45,female,PhD,11638,1072.6000000000001
52,male,MA,11038,952.6000000000001
24,female,BA,4374,26.22
29,male,BA,7499,294.90000000000003
30,male,MA,9736,692.2
55,male,MA,14344,1706.0
54,male,MBA,12920,1350.0
41,male,MBA,11072,959.4000000000001
59,male,BA,10136,772.2
42,female,PhD,10308,806.6000000000001
53,male,None,11072,959.4000000000001
48,female,None,6276,172.60000000000002
37,female,None,5040,49.0
46,female,BA,8583,461.6
57,male,None,8848,514.6000000000001
54,female,MBA,10624,869.8000000000002
28,male,MA,9223,589.6000000000001
43,female,None,6312,176.2
49,female,PhD,12111,1167.2
40,female,PhD,9252,595.4000000000001
22,male,MA,8774,499.79999999999995
56,female,None,8220,389.0
44,female,MA,8913,527.6000000000001
21,male,MA,8478,440.6
33,female,None,5496,94.60000000000002
38,female,MA,8505,446.0
25,male,MA,8965,538.0
35,male,MBA,9918,728.6000000000001
55,male,BA,10499,844.8000000000002
36,male,MA,10232,791.4000000000001
53,male,BA,11311,1007.2
40,male,None,8300,405.0
57,male,BA,13079,1389.75
20,female,MBA,5352,80.20000000000002
29,male,None,6161,161.10000000000002
21,female,BA,4158,19.74
52,female,PhD,11076,960.2
37,female,MA,7573,302.3
32,female,BA,5614,106.4
22,male,BA,6255,170.5
38,female,MA,8475,440.0
46,female,BA,8435,432.0
56,female,None,7176,262.6
35,female,MA,8112,367.4000000000001
46,male,PhD,12758,1309.5
56,female,None,7428,287.8
58,male,MA,11944,1133.8000000000002
20,male,BA,6093,154.3
38,male,PhD,11652,1075.4
27,female,MA,7021,247.10000000000002
51,male,MA,11219,988.8000000000002
57,female,MA,11734,1091.8000000000002
54,male,MA,14190,1667.5
48,female,PhD,12268,1198.6000000000001
51,female,PhD,12117,1168.4
54,male,PhD,14908,1847.0
54,female,MBA,8904,525.8
32,female,MA,8058,356.6
51,female,None,7185,263.5
35,female,None,5325,77.5
43,male,PhD,12590,1267.5
23,female,None,3597,2.9099999999999997
51,male,PhD,13988,1617.0
31,female,BA,6117,156.7
51,female,PhD,11291,1003.2
46,male,PhD,12358,1216.6000000000001
30,male,None,6060,151.0
38,male,None,7970,342.0
40,male,BA,8013,347.6
38,female,MA,8922,529.4000000000001
33,female,PhD,9400,625.0
52,female,PhD,11668,1078.6000000000001
45,female,MBA,7563,301.3
28,male,BA,7385,283.5
48,female,None,5828,127.80000000000001
32,male,BA,7567,301.70000000000005
25,female,BA,4842,40.26
37,male,MBA,9981,741.2
39,male,MBA,9946,734.2
32,male,PhD,9916,728.2
34,male,BA,8404,425.80000000000007
35,female,MBA,7983,343.3
47,female,PhD,11679,1080.8000000000002
24,female,MBA,6022,147.20000000000002
51,female,MA,11557,1056.4
22,female,PhD,7524,297.40000000000003
49,female,None,8684,481.79999999999995
27,female,PhD,8005,346.0
49,male,MBA,12631,1277.75
40,female,PhD,10004,745.8000000000002
59,male,MA,15536,2004.0
57,female,MA,10330,811.0
22,female,BA,4488,29.64
30,female,MA,7044,249.40000000000003
31,male,BA,7868,331.8
54,female,MA,9810,707.0
45,female,MBA,8812,507.4000000000001
45,female,MBA,9214,587.8
41,female,BA,7518,296.8
44,female,MA,7920,337.0
25,female,None,3895,11.85
43,male,PhD,11801,1105.2
23,male,MA,8705,486.0
49,male,None,8915,528.0
28,female,MBA,6500,195.0
57,male,BA,12698,1294.5
33,female,None,5522,97.20000000000002
53,female,BA,9916,728.2
22,male,None,5364,81.4
51,female,PhD,12836,1329.0
40,female,None,5300,75.0
32,female,MBA,6940,239.0
42,female,BA,8317,408.4000000000001
20,male,MBA,7350,280.0
35,male,PhD,11073,959.6000000000001
41,male,None,8255,396.0
32,female,MBA,6798,224.8
30,male,None,6600,205.0
22,male,MBA,7658,310.8
24,female,None,3620,3.5999999999999996
51,male,MBA,11156,976.2
37,male,PhD,12635,1278.75
50,male,MBA,12402,1225.4
39,female,BA,6539,198.90000000000003
22,female,PhD,7302,275.20000000000005
42,male,BA,9447,634.4000000000001
44,male,MA,12737,1304.25
44,female,None,5592,104.20000000000002
30,male,PhD,10672,879.4000000000001
43,male,MA,10699,884.8000000000002
31,male,None,6947,239.70000000000005
25,female,MA,6869,231.90000000000003
45,male,BA,10466,838.2
31,female,MBA,6689,213.90000000000003
29,male,None,6701,215.10000000000002
52,male,PhD,13496,1494.0
56,male,PhD,11948,1134.6000000000001
34,male,None,6792,224.20000000000005
58,female,MBA,9322,609.4000000000001
26,female,MBA,6452,190.2
33,male,MA,10532,851.4000000000001
37,male,BA,9088,562.6000000000001
27,female,None,4078,17.34
59,female,None,8499,444.80000000000007
39,female,BA,6589,203.90000000000003
27,female,PhD,7596,304.6
30,male,MBA,8746,494.20000000000005
36,female,MA,8438,432.6
35,female,BA,6667,211.70000000000005
36,male,BA,8377,420.4000000000001
55,female,None,9090,563.0
51,female,BA,8443,433.6
43,male,None,9002,545.4000000000001
41,male,None,8759,496.79999999999995
20,male,None,5000,45.0
45,female,MBA,8710,487.0
21,female,PhD,6488,193.8
30,male,None,6430,188.0
22,male,MA,8822,509.4000000000001
47,female,MA,9945,734.0
39,female,BA,7326,277.6
42,female,BA,6072,152.2
31,female,MA,7089,253.90000000000003
51,male,None,9960,737.0
25,female,MA,6984,243.40000000000003
32,female,None,4512,30.36
41,male,BA,9756,696.2
31,female,MA,7444,289.40000000000003
35,female,MBA,7177,262.70000000000005
57,female,MA,10610,867.0
38,female,MA,10029,750.8000000000002
51,female,PhD,12499,1244.8000000000002
44,male,MBA,10060,757.0
26,male,MBA,7616,306.6
51,female,None,7247,269.70000000000005
48,female,BA,8866,518.2
39,female,MA,8574,459.80000000000007
54,female,MA,11417,1028.4
46,male,MA,11795,1104.0
31,male,MA,10069,758.8000000000002
30,female,None,4060,16.8
26,male,MA,8564,457.80000000000007
43,male,MA,11810,1107.0
49,female,MBA,8362,417.4000000000001
24,male,MBA,8002,345.4000000000001
53,male,BA,10276,800.2
41,male,BA,8800,505.0
37,male,PhD,11603,1065.6000000000001
45,male,MA,12161,1177.2
53,female,MBA,11276,1000.2
24,female,PhD,8012,347.4000000000001
52,female,MA,11569,1058.8000000000002
51,female,MA,10240,793.0
54,female,MBA,9456,636.2
59,female,MA,12963,1360.75
21,male,PhD,8788,502.60000000000014
45,male,None,7725,317.5
49,male,MBA,12386,1222.2
41,male,MA,12308,1206.6000000000001
47,male,MA,12290,1203.0
44,male,MA,11687,1082.4
48,female,MA,11318,1008.6000000000001
58,female,MA,12506,1246.5
27,female,MBA,6306,175.60000000000002
31,male,BA,7405,285.5
33,female,None,5158,60.80000000000001
36,female,PhD,8528,450.6
49,male,PhD,14483,1740.75
36,female,BA,7210,266.0
35,male,BA,8738,492.60000000000014
59,male,MA,12065,1158.0
29,male,PhD,9368,618.6000000000001
21,male,None,5101,55.10000000000002
41,female,PhD,9494,643.8
45,male,MBA,10171,779.2
25,male,MA,8915,528.0
21,male,PhD,9825,710.0
49,male,None,9147,574.4000000000001
20,male,MBA,7312,276.20000000000005
47,male,BA,11259,996.8000000000002
59,male,BA,10119,768.8000000000002
44,male,None,8864,517.8
55,male,PhD,12321,1209.2
31,male,None,6155,160.5
59,female,None,9981,741.2
29,female,PhD,8759,496.79999999999995
59,male,MBA,12500,1245.0
28,female,None,4512,30.36
58,male,BA,11118,968.6000000000001
58,male,PhD,14264,1686.0
37,female,None,5244,69.4
23,male,None,5489,93.9
22,male,BA,6368,181.8
46,male,None,9420,629.0
20,male,MA,7565,301.5
24,male,None,5560,101.0
43,male,MBA,11307,1006.4000000000001
32,male,PhD,10340,813.0
30,female,MBA,6390,184.0
40,female,BA,7254,270.40000000000003
27,male,MA,9066,558.2
47,female,MA,8745,494.0
30,female,None,4850,40.5
24,male,MA,8983,541.6000000000001
51,female,MA,9119,568.8
47,male,BA,10729,890.8000000000002
54,male,MBA,10662,877.4000000000001
49,female,BA,7383,283.3
27,female,MBA,6297,174.7
33,female,MBA,7306,275.6
45,female,MBA,7856,330.6
26,female,None,4050,16.5
48,male,PhD,12920,1350.0
52,male,MBA,11730,1091.0
50,male,BA,10179,780.8000000000002
21,male,None,5192,64.20000000000002
29,female,BA,5129,57.900000000000006
52,male,None,11144,973.8000000000002
40,female,MA,8049,354.80000000000007
38,male,PhD,11644,1073.8000000000002
34,male,None,7660,311.0
42,female,BA,7047,249.70000000000005
31,female,MA,8481,441.20000000000005
56,male,MBA,12536,1254.0
36,male,MA,11031,951.2
39,female,PhD,10695,884.0
48,male,PhD,14308,1697.0
23,male,None,5342,79.20000000000002
20,female,BA,4189,20.669999999999998
53,female,None,8247,394.4000000000001
47,male,PhD,12791,1317.75
35,male,MA,9296,604.2
27,male,PhD,10721,889.2
36,female,PhD,10456,836.2
44,female,BA,7830,328.0
51,male,MBA,10274,799.8000000000002
53,male,None,9818,708.6000000000001
45,female,MA,10367,818.4000000000001
51,female,None,7340,279.0
31,male,MBA,9208,586.6000000000001
56,female,PhD,11728,1090.6000000000001
51,female,MA,10386,822.2
25,female,BA,4886,41.58
24,male,MBA,7118,256.8
22,female,MA,6242,169.2
21,male,None,5151,60.10000000000002
22,female,BA,4254,22.619999999999997
56,female,MA,11820,1109.0
23,female,None,3528,0.84
22,male,MA,8614,467.80000000000007
34,female,None,5436,88.60000000000002
48,male,MA,12423,1229.6000000000001
58,male,PhD,14482,1740.5
28,female,BA,5048,49.80000000000001
43,male,MA,10670,879.0
21,male,MBA,6775,222.5
45,female,PhD,9793,703.6000000000001
40,male,PhD,11304,1005.8000000000002
20,male,MBA,6792,224.20000000000005
55,female,None,8950,535.0
36,female,PhD,8652,475.4000000000001
25,male,MBA,7431,288.1
48,female,PhD,11628,1070.6000000000001
25,female,None,3750,7.5
57,male,PhD,13560,1510.0
59,male,MBA,14297,1694.25
46,female,MBA,9280,601.0
23,male,BA,6606,205.60000000000002
50,male,PhD,13872,1588.0
35,female,MBA,7254,270.40000000000003
31,female,None,4980,44.4
53,female,None,8709,486.79999999999995
30,female,None,4550,31.5
55,female,MBA,9265,598.0
42,female,BA,7254,270.40000000000003
20,male,None,5000,45.0
26,female,PhD,8396,424.20000000000005
48,male,PhD,14320,1700.0
58,male,BA,11013,947.6000000000001
53,male,MA,12725,1301.25
51,male,PhD,12773,1313.25
45,male,None,9075,560.0
33,male,None,7158,260.8
35,female,PhD,9390,623.0
33,female,MBA,6394,184.40000000000003
43,male,MA,11008,946.6000000000001
49,female,MA,9774,699.8000000000002
45,female,MA,10764,897.8000000000002
28,female,MBA,6224,167.40000000000003
32,male,MBA,9042,553.4000000000001
30,male,BA,7091,254.10000000000002
29,female,MBA,5905,135.5
41,male,PhD,12561,1260.25
53,male,MBA,10554,855.8000000000002
35,female,PhD,8948,534.6000000000001
45,female,MBA,7883,333.3
53,male,MA,11882,1121.4
51,male,BA,10332,811.4000000000001
47,female,None,6564,201.40000000000003
49,male,BA,10252,795.4000000000001
20,male,None,5000,45.0
37,male,None,7686,313.6
54,male,MA,11360,1017.0
31,female,MBA,6248,169.8
24,female,MBA,5352,80.20000000000002
38,female,None,6438,188.8
41,female,MBA,8024,349.80000000000007
21,female,MBA,5218,66.80000000000001
42,female,BA,6026,147.60000000000002
35,male,PhD,11042,953.4000000000001
28,male,BA,7733,318.3
35,male,MA,10235,792.0
55,male,MA,11548,1054.6000000000001
47,female,MBA,8401,425.20000000000005
28,female,MA,6549,199.90000000000003
57,female,PhD,13851,1582.75
31,male,BA,7702,315.20000000000005
54,male,MA,15093,1893.25
43,male,MBA,10182,781.4000000000001
34,female,None,4526,30.779999999999998
31,female,MBA,6300,175.0
41,male,PhD,10914,927.8000000000002
43,male,MBA,9877,720.4000000000001
55,male,MA,14216,1674.0
29,male,MA,9023,549.6000000000001
30,male,MBA,8610,467.0
45,female,None,7200,265.0
50,male,None,10700,885.0
31,female,PhD,9134,571.8
46,male,BA,11070,959.0
36,male,PhD,11572,1059.4
40,male,PhD,12328,1210.6000000000001
57,male,None,11105,966.0
26,male,MA,8621,469.20000000000005
52,male,MA,13716,1549.0
31,male,PhD,11067,958.4000000000001
44,female,MA,11199,984.8000000000002
43,male,MA,11361,1017.2
36,female,MBA,7872,332.20000000000005
30,female,None,4550,31.5
38,female,MBA,6700,215.0
49,female,MA,10364,817.8000000000002
59,female,MA,12036,1152.2
26,female,MA,7341,279.1
23,female,PhD,6874,232.40000000000003
46,female,BA,8060,357.0
30,female,MA,7719,316.90000000000003
54,female,MA,12914,1348.5
50,male,None,8780,501.0
46,female,MBA,9316,608.2
26,male,MBA,8036,352.20000000000005
43,female,MA,9783,701.6000000000001
39,female,MBA,7672,312.20000000000005
53,male,MBA,12701,1295.25
58,female,PhD,12378,1220.6000000000001
42,female,BA,7144,259.40000000000003
47,female,BA,8271,399.20000000000005
27,female,PhD,7324,277.40000000000003
44,female,PhD,9936,732.2
46,female,BA,8513,447.6
59,female,BA,7945,339.5
51,male,BA,11096,964.2
20,male,MA,8378,420.6
38,male,None,7988,343.8
47,male,MBA,11418,1028.6000000000001
35,male,BA,7379,282.90000000000003
23,female,MBA,5219,66.9
51,female,MA,11435,1032.0
45,female,PhD,12006,1146.2
20,female,None,3000,0.0
59,female,None,8733,491.60000000000014
41,male,PhD,11039,952.8000000000002
37,male,BA,8666,478.20000000000005
39,male,None,6919,236.90000000000003
24,female,BA,4447,28.41
53,female,PhD,12634,1278.5
32,male,PhD,10684,881.8000000000002
58,male,MA,12713,1298.25
30,male,MA,9325,610.0
35,female,None,5250,70.0
47,male,BA,9573,659.6000000000001
31,female,MA,8021,349.20000000000005
31,male,BA,7145,259.5
40,male,BA,8886,522.2
30,female,BA,5775,122.5
36,female,BA,6835,228.5
53,male,None,8795,504.0
46,female,MBA,10256,796.2
24,male,MA,8848,514.6000000000001
27,male,MA,9149,574.8
45,female,MA,10453,835.6000000000001
24,female,BA,4654,34.62
52,female,PhD,12408,1226.6000000000001
27,female,MA,7493,294.3
31,male,None,6936,238.60000000000002
42,female,None,7092,254.20000000000005
36,female,PhD,8464,437.80000000000007
49,female,MBA,8694,483.79999999999995
28,male,MBA,8208,386.6
50,male,MBA,12588,1267.0
58,male,None,9484,641.8
43,female,BA,8377,420.4000000000001
59,female,MA,12945,1356.25
27,female,MA,7229,267.90000000000003
53,female,PhD,12559,1259.75
47,male,BA,10618,868.6000000000001
42,male,None,8762,497.4000000000001
39,male,PhD,11662,1077.4
54,female,None,7658,310.8
58,female,PhD,11240,993.0
57,male,PhD,14806,1821.5
46,male,PhD,13020,1375.0
27,male,BA,6943,239.3
37,male,MBA,10314,807.8000000000002
24,male,BA,6484,193.40000000000003
44,female,PhD,11084,961.8000000000002
59,female,BA,8458,436.6
45,female,BA,7054,250.40000000000003
51,male,None,9030,551.0
27,female,PhD,7792,324.20000000000005
58,female,BA,10979,940.8000000000002
42,female,MA,9469,638.8
21,female,MBA,5535,98.5
42,female,None,5574,102.4
35,male,BA,7856,330.6
31,male,MA,8869,518.8
20,female,BA,3973,14.19
38,male,None,6926,237.60000000000002
52,female,BA,7887,333.70000000000005
25,male,PhD,10021,749.2
45,female,MBA,7417,286.70000000000005
41,female,PhD,10836,912.2
41,female,MBA,7814,326.40000000000003
50,female,None,6510,196.0
58,female,PhD,11830,1111.0
52,female,MBA,8482,441.4000000000001
46,female,BA,8839,512.8
33,male,MA,10614,867.8000000000002
26,female,MBA,5996,144.60000000000002
51,male,BA,12067,1158.4
27,male,MA,9201,585.2
35,male,MBA,8890,523.0
40,male,PhD,12680,1290.0
41,female,BA,7939,338.90000000000003
30,female,MBA,6590,204.0
36,male,BA,9184,581.8
32,male,None,6224,167.40000000000003
44,male,PhD,11876,1120.2
23,male,None,5426,87.60000000000002
21,male,MA,8648,474.60000000000014
48,male,MBA,10548,854.6000000000001
24,female,MBA,5884,133.4
54,female,PhD,11514,1047.8000000000002
31,female,PhD,8355,416.0
20,male,PhD,9472,639.4000000000001
49,male,PhD,12130,1171.0
22,male,PhD,10124,769.8000000000002
44,male,MBA,12144,1173.8000000000002
51,male,PhD,12515,1248.75
46,male,MBA,11576,1060.2
48,male,BA,10246,794.2
46,male,None,9992,743.4000000000001
21,female,None,3102,0.0
42,male,BA,9538,652.6000000000001
39,female,MA,8165,378.0
44,female,None,7608,305.8
32,male,None,6416,186.60000000000002
56,male,MBA,13144,1406.0
46,female,MA,8896,524.2
29,male,BA,7546,299.6
33,male,MA,11042,953.4000000000001
34,female,PhD,9380,621.0
45,male,PhD,12473,1239.6000000000001
59,male,MBA,11095,964.0
49,female,PhD,11992,1143.4
53,female,PhD,13770,1562.5
30,male,BA,7827,327.70000000000005
40,female,None,5520,97.0
43,female,PhD,10527,850.4000000000001
59,male,BA,10903,925.6000000000001
43,female,PhD,9978,740.6000000000001
33,male,BA,7586,303.6
20,male,MA,7706,315.6
36,male,None,7272,272.20000000000005
35,male,PhD,10968,938.6000000000001
20,female,PhD,7148,259.8
32,male,None,6356,180.60000000000002
53,female,MBA,10713,887.6000000000001
44,male,MBA,9990,743.0
23,female,PhD,6911,236.10000000000002
35,female,None,5835,128.5
34,male,PhD,10290,803.0
41,male,MA,10583,861.6000000000001
38,female,BA,7311,276.1
57,female,MA,10040,753.0
35,female,PhD,9821,709.2
26,female,MA,7173,262.3
41,male,BA,8693,483.60000000000014
42,male,PhD,11740,1093.0
35,male,MA,11165,978.0
34,female,BA,5987,143.70000000000002
45,male,PhD,12668,1287.0
44,female,MA,9273,599.6000000000001
26,female,BA,5219,66.9
30,female,MA,8169,378.80000000000007
38,male,PhD,11892,1123.4
53,male,None,8630,471.0
55,male,MBA,13540,1505.0
59,female,MA,11949,1134.8000000000002
36,female,MBA,8278,400.6
58,female,MA,12154,1175.8000000000002
51,female,MA,11536,1052.2
21,female,MBA,5356,80.60000000000002
47,male,BA,10883,921.6000000000001
22,female,MA,6150,160.0
36,female,PhD,8680,481.0
20,female,BA,4009,15.27
26,male,None,5744,119.4
26,male,None,5690,114.0
30,male,BA,7702,315.20000000000005
45,male,MA,11762,1097.4
35,male,None,7115,256.5
38,female,MBA,8162,377.4000000000001
31,male,MBA,8554,455.80000000000007
58,male,None,10966,938.2
31,female,MA,7094,254.40000000000003
38,female,PhD,9278,600.6000000000001
30,male,BA,7758,320.8
50,female,None,6060,151.0
29,female,BA,5083,53.30000000000001
59,male,MA,14654,1783.5
52,male,PhD,15008,1872.0
39,male,MA,10827,910.4000000000001
53,male,MBA,12569,1262.25
34,female,MA,7905,335.5
56,male,PhD,15224,1926.0
31,male,MBA,8849,514.8
45,male,PhD,11695,1084.0
33,male,None,6833,228.3
